web,speciesID,degree,species.strength,closeness,weighted.closeness,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
Macfadyen2009_plant-herb_A9,14,1,0.091240876,0.052272727,0.039022935,0,1,0.477946673,0.331029363,0.235641665
Macfadyen2009_plant-herb_A9,15,1,0.11261731,0.052272727,0.044684431,0,1,0.477946673,0.331029363,0.252648225
Macfadyen2009_plant-herb_A9,16,1,0.113138686,0.052272727,0.044812311,0,1,0.477946673,0.331029363,0.253047977
Macfadyen2009_plant-herb_A9,17,2,0.539441313,0.053977273,0.055430987,0.693147181,2,0.605532021,0.662058726,0.317825172
Macfadyen2009_plant-herb_A9,18,2,0.779239671,0.046022727,0.054046517,0.693147181,2,0.484923997,0.662058726,0.443031946
Macfadyen2009_plant-herb_A9,19,1,0.154848801,0.052272727,0.053764513,0,1,0.477946673,0.331029363,0.283555909
Macfadyen2009_plant-herb_A9,20,1,0.207810321,0.044318182,0.04376674,0,1,0.357338649,0.331029363,0.395764479
Macfadyen2009_plant-herb_B1,1,1,0.000175162,0.01470412,6.68E-05,0,1,0.319885695,0.148710105,0
Macfadyen2009_plant-herb_B1,2,2,0.001500328,0.016501802,0.000495617,0.693147181,2,0.600156889,0.297420209,0.03932018
Macfadyen2009_plant-herb_B1,3,1,0.00462606,0.010689296,0.000377728,0,1,0.072673278,0.148710105,0.302877425
Macfadyen2009_plant-herb_B1,4,1,0.001226134,0.01470412,0.000442749,0,1,0.319885695,0.148710105,0.116768615
Macfadyen2009_plant-herb_B1,5,1,0.005841742,0.010832189,0.000591493,0,1,0.105507929,0.148710105,0.29298862
Macfadyen2009_plant-herb_B1,6,1,0.012214551,0.010832189,0.001013003,0,1,0.105507929,0.148710105,0.331980311
Macfadyen2009_plant-herb_B1,7,1,0.004904537,0.01470412,0.001493616,0,1,0.319885695,0.148710105,0.170162685
Macfadyen2009_plant-herb_B1,8,1,0.006656157,0.01470412,0.00188636,0,1,0.319885695,0.148710105,0.180660966
Macfadyen2009_plant-herb_B1,9,2,0.027542949,0.016501802,0.002319039,0.693147181,2,0.425393624,0.297420209,0.183084961
Macfadyen2009_plant-herb_B1,10,1,0.27027027,0.005918524,0.000853562,0,1,0.00829271,0.148710105,0.784416194
Macfadyen2009_plant-herb_B1,11,1,0.046121593,0.010228352,0.001942629,0,1,0.053454362,0.148710105,0.485129151
Macfadyen2009_plant-herb_B1,12,1,0.12,0.007859099,0.001147528,0,1,0.02241273,0.148710105,0.640088169
Macfadyen2009_plant-herb_B1,13,1,0.331081081,0.005918524,0.000906243,0,1,0.00829271,0.148710105,0.811726874
Macfadyen2009_plant-herb_B1,14,3,0.486123958,0.011615794,0.001715016,1.098612289,3,0.137838292,0.446130314,0.526064133
Macfadyen2009_plant-herb_B1,15,1,0.145,0.007859099,0.001222248,0,1,0.02241273,0.148710105,0.661960597
Macfadyen2009_plant-herb_B1,16,2,0.546148649,0.008135665,0.001238696,0.693147181,2,0.030705441,0.297420209,0.717622432
Macfadyen2009_plant-herb_B1,17,2,0.025880662,0.016501802,0.003687139,0.693147181,2,0.600156889,0.297420209,0.105224062
Macfadyen2009_plant-herb_B1,18,1,0.039298991,0.010832189,0.001842505,0,1,0.105507929,0.148710105,0.40892854
Macfadyen2009_plant-herb_B1,19,3,0.154111462,0.015810386,0.003756549,1.098612289,3,0.443099681,0.446130314,0.262942145
Macfadyen2009_plant-herb_B1,20,1,0.089098532,0.010228352,0.002839506,0,1,0.053454362,0.148710105,0.547278121
Macfadyen2009_plant-herb_B1,21,1,0.093291405,0.010228352,0.002904176,0,1,0.053454362,0.148710105,0.552093598
Macfadyen2009_plant-herb_B1,22,1,0.015764582,0.01470412,0.003282865,0,1,0.319885695,0.148710105,0.214727246
Macfadyen2009_plant-herb_B1,23,2,0.035632795,0.016501802,0.004135671,0.693147181,2,0.600156889,0.297420209,0.112704013
Macfadyen2009_plant-herb_B1,24,2,1.019392243,0.013086206,0.003244248,0.693147181,2,0.285706281,0.297420209,0.563928191
Macfadyen2009_plant-herb_B1,25,1,0.10864745,0.009905691,0.0031031,0,1,0.050540707,0.148710105,0.57327888
Macfadyen2009_plant-herb_B1,26,1,0.052575677,0.010832189,0.002031998,0,1,0.105507929,0.148710105,0.43263555
Macfadyen2009_plant-herb_B1,27,1,0.020191923,0.013086206,0.003309261,0,1,0.280271194,0.148710105,0.245434246
Macfadyen2009_plant-herb_B1,28,1,0.017866527,0.01470412,0.003506013,0,1,0.319885695,0.148710105,0.220293641
Macfadyen2009_plant-herb_B1,29,1,0.683615819,0.00735206,0.001424054,0,1,0.009917633,0.148710105,0.923814779
Macfadyen2009_plant-herb_B1,30,1,0.022595901,0.01470412,0.003924799,0,1,0.319885695,0.148710105,0.2310434
Macfadyen2009_plant-herb_B1,31,1,0.026189524,0.013086206,0.003723658,0,1,0.280271194,0.148710105,0.258677095
Macfadyen2009_plant-herb_B1,32,1,0.023471711,0.01470412,0.003992015,0,1,0.319885695,0.148710105,0.232848051
Macfadyen2009_plant-herb_B1,33,4,1.207722131,0.016640086,0.004883306,1.386294361,4,0.558385163,0.594840419,0.339374654
Macfadyen2009_plant-herb_B1,34,1,0.107941403,0.010689296,0.003553462,0,1,0.072673278,0.148710105,0.540679793
Macfadyen2009_plant-herb_B1,35,2,0.05288657,0.016501802,0.004622525,0.693147181,2,0.600156889,0.297420209,0.123522446
Macfadyen2009_plant-herb_B1,36,1,0.028988405,0.013086206,0.00388166,0,1,0.280271194,0.148710105,0.264064242
Macfadyen2009_plant-herb_B1,37,1,0.025748818,0.01470412,0.004154347,0,1,0.319885695,0.148710105,0.237253096
Macfadyen2009_plant-herb_B1,38,2,0.055512144,0.016501802,0.004676297,0.693147181,2,0.600156889,0.297420209,0.124988355
Macfadyen2009_plant-herb_B1,39,1,0.030387845,0.013086206,0.003953958,0,1,0.280271194,0.148710105,0.266694771
Macfadyen2009_plant-herb_B1,40,1,0.117964534,0.010689296,0.003670879,0,1,0.072673278,0.148710105,0.550767141
Macfadyen2009_plant-herb_B1,41,1,0.027325276,0.01470412,0.004257296,0,1,0.319885695,0.148710105,0.240253263
Macfadyen2009_plant-herb_B1,42,1,0.031787285,0.013086206,0.004022278,0,1,0.280271194,0.148710105,0.269241438
Macfadyen2009_plant-herb_B1,43,1,0.125674634,0.010689296,0.003752808,0,1,0.072673278,0.148710105,0.558214377
Macfadyen2009_plant-herb_B1,44,1,0.125674634,0.010689296,0.003752808,0,1,0.072673278,0.148710105,0.558214377
Macfadyen2009_plant-herb_B1,45,1,0.128758674,0.010689296,0.003783755,0,1,0.072673278,0.148710105,0.561120651
Macfadyen2009_plant-herb_B1,46,1,0.033986405,0.013086206,0.004122359,0,1,0.280271194,0.148710105,0.27317074
Macfadyen2009_plant-herb_B1,47,1,0.033986405,0.013086206,0.004122359,0,1,0.280271194,0.148710105,0.27317074
Macfadyen2009_plant-herb_B1,48,1,0.030478192,0.01470412,0.004443347,0,1,0.319885695,0.148710105,0.245985004
Macfadyen2009_plant-herb_B1,49,1,0.030478192,0.01470412,0.004443347,0,1,0.319885695,0.148710105,0.245985004
Macfadyen2009_plant-herb_B1,50,1,0.034986006,0.013086206,0.004165159,0,1,0.280271194,0.148710105,0.274878998
Macfadyen2009_plant-herb_B1,51,1,0.4475,0.007859099,0.001549654,0,1,0.02241273,0.148710105,0.825245944
Macfadyen2009_plant-herb_B1,52,1,0.100902815,0.010832189,0.002378837,0,1,0.105507929,0.148710105,0.4949898
Macfadyen2009_plant-herb_B1,53,1,0.104089219,0.010832189,0.002392437,0,1,0.105507929,0.148710105,0.498409522
Macfadyen2009_plant-herb_B1,54,1,0.041783287,0.013086206,0.004418924,0,1,0.280271194,0.148710105,0.285920205
Macfadyen2009_plant-herb_B1,55,1,0.220125786,0.010228352,0.004027202,0,1,0.053454362,0.148710105,0.65925562
Macfadyen2009_plant-herb_B1,56,1,0.163454125,0.010689296,0.00407438,0,1,0.072673278,0.148710105,0.591375595
Macfadyen2009_plant-herb_B1,57,1,0.037834997,0.01470412,0.004796592,0,1,0.319885695,0.148710105,0.258129739
Macfadyen2009_plant-herb_B1,58,4,0.478359604,0.018161201,0.00549141,1.386294361,4,0.62612764,0.594840419,0.200179052
Macfadyen2009_plant-herb_B1,59,2,0.082518053,0.016501802,0.005341183,0.693147181,2,0.600156889,0.297420209,0.138408747
Macfadyen2009_plant-herb_B1,60,1,0.118959108,0.010832189,0.002447831,0,1,0.105507929,0.148710105,0.513663645
Macfadyen2009_plant-herb_B1,61,1,0.301435407,0.009306463,0.004342359,0,1,0.046842607,0.148710105,0.71847036
Macfadyen2009_plant-herb_B1,62,2,0.394944271,0.014842403,0.005381739,0.693147181,2,0.366728302,0.297420209,0.40983984
Macfadyen2009_plant-herb_B1,63,2,0.109899043,0.016501802,0.005764294,0.693147181,2,0.600156889,0.297420209,0.150073002
Macfadyen2009_plant-herb_B1,64,3,0.436216475,0.016640086,0.005798086,1.098612289,3,0.650697596,0.446130314,0.232856279
Macfadyen2009_plant-herb_B1,65,3,0.437700205,0.016640086,0.005802806,1.098612289,3,0.650697596,0.446130314,0.233118982
Macfadyen2009_plant-herb_B1,66,3,0.465091274,0.016640086,0.005800121,1.098612289,3,0.646999496,0.446130314,0.24182326
Macfadyen2009_plant-herb_B1,67,1,0.05937625,0.013086206,0.004871563,0,1,0.280271194,0.148710105,0.310483302
Macfadyen2009_plant-herb_B1,68,2,0.111774453,0.016501802,0.005787659,0.693147181,2,0.600156889,0.297420209,0.150824928
Macfadyen2009_plant-herb_B1,69,2,1.160382369,0.010832189,0.002554777,0.693147181,2,0.12242954,0.297420209,0.729737292
Macfadyen2009_plant-herb_B1,70,1,0.322851153,0.010228352,0.004427928,0,1,0.053454362,0.148710105,0.721470277
Macfadyen2009_plant-herb_B1,71,1,0.066573371,0.013086206,0.005003146,0,1,0.280271194,0.148710105,0.319430956
Macfadyen2009_plant-herb_B1,72,1,0.177376527,0.010832189,0.002585861,0,1,0.105507929,0.148710105,0.5652564
Macfadyen2009_plant-herb_B1,73,1,0.177907594,0.010832189,0.002586748,0,1,0.105507929,0.148710105,0.565682471
Macfadyen2009_plant-herb_B1,74,1,0.060781223,0.01470412,0.005477684,0,1,0.319885695,0.148710105,0.289229754
Macfadyen2009_plant-herb_B1,75,1,0.060956385,0.01470412,0.005481371,0,1,0.319885695,0.148710105,0.289443193
Macfadyen2009_plant-herb_B1,76,1,0.061306709,0.01470412,0.005488698,0,1,0.319885695,0.148710105,0.289867617
Macfadyen2009_plant-herb_B1,77,1,0.070371851,0.013086206,0.005064058,0,1,0.280271194,0.148710105,0.323964518
Macfadyen2009_plant-herb_B1,78,1,0.062182519,0.01470412,0.005506738,0,1,0.319885695,0.148710105,0.290924375
Macfadyen2009_plant-herb_B10,1,1,0.006507592,0.027777778,0.00118508,0,1,0.155927617,0.369274324,0.269519248
Macfadyen2009_plant-herb_B10,2,1,0.00228833,0.036764706,0.001393554,0,1,0.517334686,0.369274324,0.09699624
Macfadyen2009_plant-herb_B10,3,1,0.009153318,0.036764706,0.005373397,0,1,0.517334686,0.369274324,0.12297518
Macfadyen2009_plant-herb_B10,4,1,0.01242236,0.036764706,0.007169472,0,1,0.517334686,0.369274324,0.130529767
Macfadyen2009_plant-herb_B10,5,2,0.105862719,0.040849673,0.018450238,0.693147181,2,0.655927617,0.738548649,0.153919678
Macfadyen2009_plant-herb_B10,6,1,0.03334423,0.036764706,0.017369472,0,1,0.517334686,0.369274324,0.162329044
Macfadyen2009_plant-herb_B10,7,1,0.042170644,0.036764706,0.021100029,0,1,0.517334686,0.369274324,0.172298442
Macfadyen2009_plant-herb_B10,8,1,0.043805165,0.036764706,0.021758783,0,1,0.517334686,0.369274324,0.174027906
Macfadyen2009_plant-herb_B10,9,1,0.151843818,0.027777778,0.019048109,0,1,0.155927617,0.369274324,0.496452507
Macfadyen2009_plant-herb_B10,10,2,0.119074861,0.041666667,0.028880834,0.693147181,2,0.826737697,0.738548649,0.064306149
Macfadyen2009_plant-herb_B10,11,1,0.04805492,0.036764706,0.02342762,0,1,0.517334686,0.369274324,0.178391836
Macfadyen2009_plant-herb_B10,12,2,0.124986379,0.041666667,0.030121595,0.693147181,2,0.826737697,0.738548649,0.065346034
Macfadyen2009_plant-herb_B10,13,1,0.078674948,0.029411765,0.020626069,0,1,0.326737697,0.369274324,0.305534964
Macfadyen2009_plant-herb_B10,14,1,0.165943601,0.027777778,0.020206902,0,1,0.155927617,0.369274324,0.50851729
Macfadyen2009_plant-herb_B10,15,1,0.050997058,0.036764706,0.024547216,0,1,0.517334686,0.369274324,0.181304376
Macfadyen2009_plant-herb_B10,16,1,0.176789588,0.027777778,0.021053089,0,1,0.155927617,0.369274324,0.517477428
Macfadyen2009_plant-herb_B10,17,1,0.181127983,0.027777778,0.021381211,0,1,0.155927617,0.369274324,0.520998075
Macfadyen2009_plant-herb_B10,18,1,0.087991718,0.029411765,0.022208975,0,1,0.326737697,0.369274324,0.315169234
Macfadyen2009_plant-herb_B10,19,1,0.056881334,0.036764706,0.026703463,0,1,0.517334686,0.369274324,0.186922939
Macfadyen2009_plant-herb_B10,20,1,0.09057971,0.029411765,0.022627949,0,1,0.326737697,0.369274324,0.317769013
Macfadyen2009_plant-herb_B10,21,1,0.070611311,0.036764706,0.031343125,0,1,0.517334686,0.369274324,0.199130962
Macfadyen2009_plant-herb_B10,22,3,0.420544075,0.045751634,0.046434259,1.098612289,3,0.815998647,1.107822973,0.051501409
Macfadyen2009_plant-herb_B10,23,1,0.095782936,0.036764706,0.038655388,0,1,0.517334686,0.369274324,0.219339891
Macfadyen2009_plant-herb_B10,24,1,0.153726708,0.029411765,0.030722613,0,1,0.326737697,0.369274324,0.373964737
Macfadyen2009_plant-herb_B10,25,1,0.154244306,0.029411765,0.030775606,0,1,0.326737697,0.369274324,0.374383784
Macfadyen2009_plant-herb_B10,26,1,0.172360248,0.029411765,0.032527019,0,1,0.326737697,0.369274324,0.388838271
Macfadyen2009_plant-herb_B10,27,1,0.113762668,0.036764706,0.043114855,0,1,0.517334686,0.369274324,0.232661973
Macfadyen2009_plant-herb_B10,28,1,0.114416476,0.036764706,0.043266803,0,1,0.517334686,0.369274324,0.233132684
Macfadyen2009_plant-herb_B10,29,1,0.116050997,0.036764706,0.04364375,0,1,0.517334686,0.369274324,0.234308963
Macfadyen2009_plant-herb_B2,1,1,0.190082645,0.074074074,0.015555149,0,1,0.066556656,0.135609513,0.618474584
Macfadyen2009_plant-herb_B2,2,3,1.435030813,0.080610022,0.022497552,1.098612289,3,0.278327833,0.406828538,0.597106849
Macfadyen2009_plant-herb_B2,3,2,1.186311787,0.081699346,0.023928054,0.693147181,2,0.171617162,0.271219026,0.712254308
Macfadyen2009_plant-herb_B2,4,4,0.930479622,0.11546841,0.038184136,1.386294361,4,0.556655666,0.542438051,0.304590549
Macfadyen2009_plant-herb_B2,5,2,0.288520308,0.094771242,0.030031782,0.693147181,2,0.380088009,0.271219026,0.336309244
Macfadyen2009_plant-herb_B2,6,1,0.339393939,0.082788671,0.030281732,0,1,0.090759076,0.135609513,0.689287015
Macfadyen2009_plant-herb_B2,7,3,1.080238824,0.104575163,0.038361742,1.098612289,3,0.295379538,0.406828538,0.542819073
Macfadyen2009_plant-herb_B2,8,2,0.927150731,0.081699346,0.035528994,0.693147181,2,0.321232123,0.271219026,0.585313803
Macfadyen2009_plant-herb_B2,9,1,0.44486692,0.081699346,0.033195085,0,1,0.144664466,0.135609513,0.704683261
Macfadyen2009_plant-herb_B2,10,1,0.764940239,0.065359477,0.033698277,0,1,0.138063806,0.135609513,0.880794023
Macfadyen2009_plant-herb_B2,11,1,0.525700935,0.081699346,0.036989969,0,1,0.235423542,0.135609513,0.692235007
Macfadyen2009_plant-herb_B2,12,1,0.887283237,0.055555556,0.02204564,0,1,0.190319032,0.135609513,0.932758701
Macfadyen2009_plant-herb_B3,1,2,0.002792544,0.029325902,0.000988007,0.693147181,2,0.725532384,0.433293128,0.021965423
Macfadyen2009_plant-herb_B3,2,1,0.037313433,0.014928344,0.000613063,0,1,0.014785391,0.216646564,0.54403163
Macfadyen2009_plant-herb_B3,3,1,0.004177982,0.026539278,0.002414658,0,1,0.528191548,0.216646564,0.092344022
Macfadyen2009_plant-herb_B3,4,1,0.13372093,0.015591826,0.002083699,0,1,0.018978263,0.216646564,0.659684846
Macfadyen2009_plant-herb_B3,5,5,2.345686706,0.027733546,0.006529662,1.609437912,5,0.266423921,1.08323282,0.557427995
Macfadyen2009_plant-herb_B3,6,1,0.236453202,0.015658174,0.003870476,0,1,0.022398764,0.216646564,0.724132101
Macfadyen2009_plant-herb_B3,7,2,0.503178959,0.016056263,0.004482748,0.693147181,2,0.05428666,0.433293128,0.677013772
Macfadyen2009_plant-herb_B3,8,1,0.032289628,0.019970807,0.006315369,0,1,0.225532384,0.216646564,0.300978192
Macfadyen2009_plant-herb_B3,9,1,0.016503029,0.026539278,0.007975789,0,1,0.528191548,0.216646564,0.132571051
Macfadyen2009_plant-herb_B3,10,1,0.016711928,0.026539278,0.00805439,0,1,0.528191548,0.216646564,0.132976859
Macfadyen2009_plant-herb_B3,11,1,0.252840909,0.015591826,0.006906406,0,1,0.038839236,0.216646564,0.701970275
Macfadyen2009_plant-herb_B3,12,2,0.48782571,0.027468153,0.009701246,0.693147181,2,0.522398764,0.433293128,0.394578135
Macfadyen2009_plant-herb_B3,13,1,0.021307708,0.026539278,0.009679834,0,1,0.528191548,0.216646564,0.140882679
Macfadyen2009_plant-herb_B3,14,1,0.639534884,0.015591826,0.00467281,0,1,0.018978263,0.216646564,0.898538516
Macfadyen2009_plant-herb_B3,15,1,0.210526316,0.016388004,0.008900879,0,1,0.060796646,0.216646564,0.642104615
Macfadyen2009_plant-herb_B3,16,2,0.989634551,0.026937367,0.011626197,0.693147181,2,0.514785391,0.433293128,0.486935751
Macfadyen2009_plant-herb_B3,17,1,0.027365782,0.026539278,0.011557392,0,1,0.528191548,0.216646564,0.150104175
Macfadyen2009_plant-herb_B3,18,3,1.476530219,0.026937367,0.012282769,1.098612289,3,0.383316783,0.649939692,0.529378709
Macfadyen2009_plant-herb_B3,19,1,0.255898367,0.016388004,0.00994739,0,1,0.060796646,0.216646564,0.672440819
Macfadyen2009_plant-herb_B3,20,1,0.070450098,0.019970807,0.010539638,0,1,0.225532384,0.216646564,0.359234506
Macfadyen2009_plant-herb_B3,21,2,0.103324112,0.029325902,0.013955141,0.693147181,2,0.725532384,0.433293128,0.108196235
Macfadyen2009_plant-herb_B3,22,1,0.074363992,0.019970807,0.010863238,0,1,0.225532384,0.216646564,0.364053196
Macfadyen2009_plant-herb_B3,23,1,0.032379361,0.026539278,0.012922452,0,1,0.528191548,0.216646564,0.156540206
Macfadyen2009_plant-herb_B3,24,1,0.03258826,0.026539278,0.012976078,0,1,0.528191548,0.216646564,0.15678449
Macfadyen2009_plant-herb_B3,25,1,0.080234834,0.019970807,0.01132104,0,1,0.225532384,0.216646564,0.370978316
Macfadyen2009_plant-herb_B3,26,1,0.083170254,0.019970807,0.011538426,0,1,0.225532384,0.216646564,0.37435987
Macfadyen2009_plant-herb_B3,27,1,0.552715655,0.014928344,0.008012933,0,1,0.034536026,0.216646564,0.85018193
Macfadyen2009_plant-herb_B3,28,1,0.036348444,0.026539278,0.01390105,0,1,0.528191548,0.216646564,0.161248044
Macfadyen2009_plant-herb_B3,29,2,0.122173781,0.029325902,0.015582944,0.693147181,2,0.725532384,0.433293128,0.113758009
Macfadyen2009_plant-herb_B3,30,1,0.043451013,0.026539278,0.015462518,0,1,0.528191548,0.216646564,0.169054386
Macfadyen2009_plant-herb_B3,31,1,0.104207436,0.019970807,0.012905881,0,1,0.225532384,0.216646564,0.397038345
Macfadyen2009_plant-herb_B3,32,1,0.045122206,0.026539278,0.015798889,0,1,0.528191548,0.216646564,0.170755153
Macfadyen2009_plant-herb_B3,33,1,0.10665362,0.019970807,0.013046078,0,1,0.225532384,0.216646564,0.39949413
Macfadyen2009_plant-herb_B3,34,2,0.683157035,0.026937367,0.016677185,0.693147181,2,0.538839236,0.433293128,0.415709403
Macfadyen2009_plant-herb_B3,35,1,0.792387543,0.0110138,0.003940472,0,1,0.031887896,0.216646564,0.936728892
Macfadyen2009_plant-herb_B3,36,1,0.061207437,0.026539278,0.01855723,0,1,0.528191548,0.216646564,0.18588133
Macfadyen2009_plant-herb_B3,37,3,0.73882727,0.030122081,0.021304454,1.098612289,3,0.619662363,0.649939692,0.233486178
Macfadyen2009_plant-herb_B3,38,2,0.206648224,0.029325902,0.021097153,0.693147181,2,0.725532384,0.433293128,0.135795947
Macfadyen2009_plant-herb_B3,39,1,0.062043033,0.026539278,0.018680448,0,1,0.528191548,0.216646564,0.186616122
Macfadyen2009_plant-herb_B3,40,1,0.062251932,0.026539278,0.018710987,0,1,0.528191548,0.216646564,0.186799479
Macfadyen2009_plant-herb_B3,41,1,0.070398997,0.026539278,0.019824937,0,1,0.528191548,0.216646564,0.193753826
Macfadyen2009_plant-herb_B3,42,1,0.072696887,0.026539278,0.020114162,0,1,0.528191548,0.216646564,0.195673117
Macfadyen2009_plant-herb_B3,43,1,0.072905787,0.026539278,0.020139955,0,1,0.528191548,0.216646564,0.195847957
Macfadyen2009_plant-herb_B4,1,1,0.000922509,0.052612994,0.000369764,0,1,0.230099767,0.090865888,0
Macfadyen2009_plant-herb_B4,2,1,0.010147601,0.052612994,0.003564244,0,1,0.230099767,0.090865888,0.218299337
Macfadyen2009_plant-herb_B4,3,1,0.025,0.036016949,0.004362782,0,1,0.135852261,0.090865888,0.342130403
Macfadyen2009_plant-herb_B4,4,1,0.021217712,0.052612994,0.006489211,0,1,0.230099767,0.090865888,0.270391349
Macfadyen2009_plant-herb_B4,5,2,1.03597786,0.052612994,0.009385845,0.693147181,2,0.238378264,0.181731776,0.594318955
Macfadyen2009_plant-herb_B4,6,2,1.131367292,0.042372881,0.009682133,0.693147181,2,0.089577584,0.181731776,0.737890086
Macfadyen2009_plant-herb_B4,7,4,0.691473602,0.05720339,0.015599292,1.386294361,4,0.257270219,0.363463552,0.436999739
Macfadyen2009_plant-herb_B4,8,1,0.230452675,0.02930791,0.008596945,0,1,0.051581405,0.090865888,0.668208061
Macfadyen2009_plant-herb_B4,9,1,0.236734694,0.02930791,0.008720022,0,1,0.052005944,0.090865888,0.671754336
Macfadyen2009_plant-herb_B4,10,3,2.091328413,0.052612994,0.01535866,1.098612289,3,0.27212906,0.272597664,0.711335812
Macfadyen2009_plant-herb_B4,11,1,0.1890625,0.036016949,0.011819484,0,1,0.135852261,0.090865888,0.544972086
Macfadyen2009_plant-herb_B4,12,1,0.361930295,0.042372881,0.014573062,0,1,0.079176396,0.090865888,0.713830148
Macfadyen2009_plant-herb_B4,13,2,0.589841655,0.048728814,0.015311315,0.693147181,2,0.215028656,0.181731776,0.555791797
Macfadyen2009_plant-herb_B4,14,1,0.304568528,0.03990113,0.017543882,0,1,0.125451072,0.090865888,0.635759441
