web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,species.specificity.index,resource.range,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
Macfadyen2009_plant-herb_A6,5,4,0.4,1.504589309,0.126147327,0,0.666666667,0.40824829,0.666666667,1,1.055555556,0.734375,0.734375,0.0625,0.016906135,NA,1.386294361,4,0.388543949,0.986397009,0.41718011
Macfadyen2009_plant-herb_A6,6,1,0.1,0.022692308,-0.977307692,0.888888889,1,1,1,1,1.222222222,0,0,0.057142857,0.015268406,NA,0,1,0.633065498,0.246599252,0.106702332
Macfadyen2009_plant-herb_A6,7,1,0.1,0.038076923,-0.961923077,0.833333333,1,1,1,1,1.222222222,0,0,0.057142857,0.022478609,NA,0,1,0.633065498,0.246599252,0.122369587
Macfadyen2009_plant-herb_A6,8,1,0.1,0.683615819,-0.316384181,0.777777778,1,1,1,1,2,0,0,0.033333333,0.012276024,NA,0,1,0.043097151,0.246599252,0.892026215
Macfadyen2009_plant-herb_A6,9,3,0.3,2.071923077,0.357307692,0.055555556,0.777777778,0.509175077,0.777777778,1,1.222222222,0,0,0.057142857,0.03343953,NA,1.098612289,3,0.42439737,0.739797757,0.559241969
Macfadyen2009_plant-herb_A6,10,1,0.1,0.073076923,-0.926923077,0.722222222,1,1,1,1,1.222222222,0,0,0.057142857,0.0337317,NA,0,1,0.633065498,0.246599252,0.148627232
Macfadyen2009_plant-herb_A6,11,1,0.1,0.075384615,-0.924615385,0.666666667,1,1,1,1,1.222222222,0,0,0.057142857,0.034303615,NA,0,1,0.633065498,0.246599252,0.150158445
Macfadyen2009_plant-herb_A6,12,1,0.1,0.076538462,-0.923461538,0.611111111,1,1,1,1,1.222222222,0,0,0.057142857,0.034583534,NA,0,1,0.633065498,0.246599252,0.150917205
Macfadyen2009_plant-herb_A6,13,1,0.1,0.840816327,-0.159183673,0.555555556,1,1,1,1,2.111111111,0,0,0.032142857,0.010171849,NA,0,1,0.059654249,0.246599252,0.942052072
Macfadyen2009_plant-herb_A6,14,2,0.2,1.085769231,0.042884615,0.166666667,0.888888889,0.666666667,0.888888889,1,1.222222222,0,0,0.057142857,0.036688599,NA,0.693147181,2,0.554297541,0.493198505,0.446844518
Macfadyen2009_plant-herb_A6,15,1,0.1,0.69047619,-0.30952381,0.5,1,1,1,1,1.944444444,0,0,0.035119048,0.015086087,NA,0,1,0.081811541,0.246599252,0.871103379
Macfadyen2009_plant-herb_A6,16,1,0.1,0.115384615,-0.884615385,0.444444444,1,1,1,1,1.222222222,0,0,0.057142857,0.042148567,NA,0,1,0.633065498,0.246599252,0.1746273
Macfadyen2009_plant-herb_A6,17,1,0.1,0.116153846,-0.883846154,0.388888889,1,1,1,1,1.222222222,0,0,0.057142857,0.042269215,NA,0,1,0.633065498,0.246599252,0.175078608
Macfadyen2009_plant-herb_A6,18,1,0.1,0.136153846,-0.863846154,0.333333333,1,1,1,1,1.222222222,0,0,0.057142857,0.045114635,NA,0,1,0.633065498,0.246599252,0.18650376
Macfadyen2009_plant-herb_A6,19,1,0.1,0.139230769,-0.860769231,0.277777778,1,1,1,1,1.222222222,0,0,0.057142857,0.045507817,NA,0,1,0.633065498,0.246599252,0.188194467
Macfadyen2009_plant-herb_A7,1,1,0.142857143,0.008674102,-0.991325898,1,1,1,1,1,2.096774194,0,0,0.023569024,0.001299749,NA,0,1,0.110065466,0.192184572,0.308310661
Macfadyen2009_plant-herb_A7,2,1,0.142857143,0.003189793,-0.996810207,0.967741935,1,1,1,1,1.419354839,0,0,0.035353535,0.001877457,NA,0,1,0.427577741,0.192184572,0.118699077
Macfadyen2009_plant-herb_A7,3,1,0.142857143,0.008931419,-0.991068581,0.935483871,1,1,1,1,1.419354839,0,0,0.035353535,0.005114532,NA,0,1,0.427577741,0.192184572,0.152381415
Macfadyen2009_plant-herb_A7,4,1,0.142857143,0.037174721,-0.962825279,0.903225806,1,1,1,1,2.096774194,0,0,0.023569024,0.005127234,NA,0,1,0.110065466,0.192184572,0.400886509
Macfadyen2009_plant-herb_A7,5,1,0.142857143,0.020733652,-0.979266348,0.870967742,1,1,1,1,1.419354839,0,0,0.035353535,0.011246996,NA,0,1,0.427577741,0.192184572,0.179595068
Macfadyen2009_plant-herb_A7,6,1,0.142857143,0.072504708,-0.927495292,0.838709677,1,1,1,1,2,0,0,0.025252525,0.010875752,NA,0,1,0.144844517,0.192184572,0.424009287
Macfadyen2009_plant-herb_A7,7,1,0.142857143,0.029665072,-0.970334928,0.806451613,1,1,1,1,1.419354839,0,0,0.035353535,0.015474408,NA,0,1,0.427577741,0.192184572,0.194476245
Macfadyen2009_plant-herb_A7,8,1,0.142857143,0.03030303,-0.96969697,0.774193548,1,1,1,1,1.419354839,0,0,0.035353535,0.015763986,NA,0,1,0.427577741,0.192184572,0.195431834
Macfadyen2009_plant-herb_A7,9,2,0.285714286,0.122278089,-0.438860956,0.193548387,0.833333333,0.645497224,0.833333333,1,1.290322581,0.089704383,0,0.038239538,0.018525857,NA,0.693147181,2,0.572422259,0.384369145,0.192082721
Macfadyen2009_plant-herb_A7,10,1,0.142857143,0.139361702,-0.860638298,0.741935484,1,1,1,1,2.064516129,0,0,0.023809524,0.01630027,NA,0,1,0.128205128,0.192184572,0.510338411
Macfadyen2009_plant-herb_A7,11,3,0.428571429,0.325420009,-0.224859997,0.032258065,0.666666667,0.471404521,0.666666667,1,1.193548387,0.231906218,0.044506259,0.04040404,0.026179518,NA,1.098612289,3,0.606382979,0.576553717,0.179500089
Macfadyen2009_plant-herb_A7,12,1,0.142857143,0.044976077,-0.955023923,0.709677419,1,1,1,1,1.419354839,0,0,0.035353535,0.022013226,NA,0,1,0.427577741,0.192184572,0.214975962
Macfadyen2009_plant-herb_A7,13,1,0.142857143,0.047208931,-0.952791069,0.677419355,1,1,1,1,1.419354839,0,0,0.035353535,0.022899969,NA,0,1,0.427577741,0.192184572,0.217679616
Macfadyen2009_plant-herb_A7,14,1,0.142857143,0.048484848,-0.951515152,0.64516129,1,1,1,1,1.419354839,0,0,0.035353535,0.023399613,NA,0,1,0.427577741,0.192184572,0.219170448
Macfadyen2009_plant-herb_A7,15,1,0.142857143,0.144067797,-0.855932203,0.612903226,1,1,1,1,2,0,0,0.025252525,0.017206281,NA,0,1,0.144844517,0.192184572,0.499293139
Macfadyen2009_plant-herb_A7,16,1,0.142857143,0.164893617,-0.835106383,0.580645161,1,1,1,1,2.064516129,0,0,0.023809524,0.018132233,NA,0,1,0.128205128,0.192184572,0.53261477
Macfadyen2009_plant-herb_A7,17,1,0.142857143,0.203007519,-0.796992481,0.548387097,1,1,1,1,2.161290323,0,0,0.022126022,0.018604513,NA,0,1,0.108837971,0.192184572,0.581727901
Macfadyen2009_plant-herb_A7,18,1,0.142857143,0.153483992,-0.846516008,0.516129032,1,1,1,1,2,0,0,0.025252525,0.017852175,NA,0,1,0.144844517,0.192184572,0.507577648
Macfadyen2009_plant-herb_A7,19,1,0.142857143,0.0523126,-0.9476874,0.483870968,1,1,1,1,1.419354839,0,0,0.035353535,0.024868593,NA,0,1,0.427577741,0.192184572,0.223531579
Macfadyen2009_plant-herb_A7,20,1,0.142857143,0.054226475,-0.945773525,0.451612903,1,1,1,1,1.419354839,0,0,0.035353535,0.025586696,NA,0,1,0.427577741,0.192184572,0.225685619
Macfadyen2009_plant-herb_A7,21,1,0.142857143,0.219330855,-0.780669145,0.419354839,1,1,1,1,2.096774194,0,0,0.023569024,0.02005448,NA,0,1,0.110065466,0.192184572,0.592570028
Macfadyen2009_plant-herb_A7,22,1,0.142857143,0.067942584,-0.932057416,0.387096774,1,1,1,1,1.419354839,0,0,0.035353535,0.030436326,NA,0,1,0.427577741,0.192184572,0.240063853
Macfadyen2009_plant-herb_A7,23,1,0.142857143,0.201506591,-0.798493409,0.35483871,1,1,1,1,2,0,0,0.025252525,0.020683172,NA,0,1,0.144844517,0.192184572,0.546694556
Macfadyen2009_plant-herb_A7,24,1,0.142857143,0.229787234,-0.770212766,0.322580645,1,1,1,1,2.064516129,0,0,0.023809524,0.02193178,NA,0,1,0.128205128,0.192184572,0.582763718
Macfadyen2009_plant-herb_A7,25,2,0.285714286,0.27481055,-0.362594725,0.161290323,0.833333333,0.645497224,0.833333333,1,1.290322581,0.089704383,0.273991655,0.038239538,0.035197682,NA,0.693147181,2,0.572422259,0.384369145,0.247200558
Macfadyen2009_plant-herb_A7,26,1,0.142857143,0.070175439,-0.929824561,0.290322581,1,1,1,1,1.419354839,0,0,0.035353535,0.031179726,NA,0,1,0.427577741,0.192184572,0.242302042
Macfadyen2009_plant-herb_A7,27,2,0.285714286,1.093460925,0.046730463,0.129032258,0.833333333,0.645497224,0.833333333,1,1.419354839,0,0,0.035353535,0.038265245,NA,0.693147181,2,0.467539553,0.384369145,0.530961339
Macfadyen2009_plant-herb_A7,28,1,0.142857143,0.093779904,-0.906220096,0.258064516,1,1,1,1,1.419354839,0,0,0.035353535,0.038354589,NA,0,1,0.427577741,0.192184572,0.264142244
Macfadyen2009_plant-herb_A7,29,3,0.428571429,0.832135764,-0.055954745,0,0.666666667,0.471404521,0.666666667,1,1.225806452,0.483180428,0.439499305,0.03968254,0.044398982,NA,1.098612289,3,0.55223677,0.576553717,0.312381856
Macfadyen2009_plant-herb_A7,30,2,0.285714286,1.36802974,0.18401487,0.096774194,0.833333333,0.645497224,0.833333333,1,2.096774194,0,0,0.023569024,0.026389662,NA,0.693147181,2,0.150572831,0.384369145,0.80112523
Macfadyen2009_plant-herb_A7,31,2,0.285714286,0.412077098,-0.293961451,0.064516129,0.833333333,0.645497224,0.833333333,1,1.322580645,0.105504587,0.242002782,0.037518038,0.041935248,NA,0.693147181,2,0.55578287,0.384369145,0.30230715
Macfadyen2009_plant-herb_A7,32,1,0.142857143,0.426065163,-0.573934837,0.225806452,1,1,1,1,2.161290323,0,0,0.022126022,0.027171274,NA,0,1,0.108837971,0.192184572,0.722188894
Macfadyen2009_plant-herb_A8,1,1,0.045454545,0.003869541,-0.996130459,1,1,1,1,1,2.586206897,0,0,0.017702223,0.000633741,NA,0,1,0.133357906,0.077346558,0.230641168
Macfadyen2009_plant-herb_A8,2,1,0.045454545,0.048484848,-0.951515152,0.982758621,1,1,1,1,3.948275862,0,0,0.010856222,0.000941173,NA,0,1,0.024327313,0.077346558,0.540594474
Macfadyen2009_plant-herb_A8,3,2,0.090909091,0.034447645,-0.482776178,0.344827586,0.952380952,0.690065559,0.952380952,1,2.534482759,0.001713624,0,0.018631744,0.002277303,NA,0.693147181,2,0.196387763,0.154693116,0.285738916
Macfadyen2009_plant-herb_A8,4,1,0.045454545,0.012234043,-0.987765957,0.965517241,1,1,1,1,2.482758621,0,0,0.017598942,0.001598898,NA,0,1,0.138591965,0.077346558,0.297470686
Macfadyen2009_plant-herb_A8,5,1,0.045454545,0.017070979,-0.982929021,0.948275862,1,1,1,1,2.275862069,0,0,0.019261753,0.002402034,NA,0,1,0.164098784,0.077346558,0.302014595
Macfadyen2009_plant-herb_A8,6,3,0.136363636,1.09706562,0.032355207,0.137931034,0.904761905,0.549169647,0.904761905,1,2.051724138,0.058482241,0,0.020242915,0.00286467,NA,1.098612289,3,0.179137486,0.232039674,0.546553527
Macfadyen2009_plant-herb_A8,7,1,0.045454545,0.178571429,-0.821428571,0.931034483,1,1,1,1,4.189655172,0,0,0.010359002,0.00159281,NA,0,1,0.016513085,0.077346558,0.70206287
Macfadyen2009_plant-herb_A8,8,2,0.090909091,0.294955288,-0.352522356,0.327586207,0.952380952,0.690065559,0.952380952,1,3.224137931,0.037061549,0.032907301,0.014531521,0.002582808,NA,0.693147181,2,0.063914486,0.154693116,0.583110807
Macfadyen2009_plant-herb_A8,9,4,0.181818182,3.077760498,0.519440124,0.017241379,0.857142857,0.46291005,0.857142857,1,3.25862069,0,0,0.01391184,0.002563426,NA,1.386294361,4,0.05845927,0.309386232,0.848499114
Macfadyen2009_plant-herb_A8,10,1,0.045454545,0.073094868,-0.926905132,0.913793103,1,1,1,1,3.25862069,0,0,0.01391184,0.002482947,NA,0,1,0.047401401,0.077346558,0.535389285
Macfadyen2009_plant-herb_A8,11,2,0.090909091,0.054944467,-0.472527767,0.310344828,0.952380952,0.690065559,0.952380952,1,1.879310345,0.197418928,0.226237696,0.02334132,0.003774561,NA,0.693147181,2,0.302690748,0.154693116,0.247573223
Macfadyen2009_plant-herb_A8,12,3,0.136363636,0.450852454,-0.183049182,0.120689655,0.904761905,0.549169647,0.904761905,1,2.982758621,0.055261416,0.049067137,0.015729571,0.002225429,NA,1.098612289,3,0.122078879,0.232039674,0.528332165
Macfadyen2009_plant-herb_A8,13,2,0.090909091,0.086886271,-0.456556864,0.293103448,0.952380952,0.690065559,0.952380952,1,2.25862069,0.19358041,0.171881886,0.020180947,0.003076525,NA,0.693147181,2,0.2169554,0.154693116,0.328727631
Macfadyen2009_plant-herb_A8,14,2,0.090909091,0.134366104,-0.432816948,0.275862069,0.952380952,0.690065559,0.952380952,1,2.965517241,0.071475844,0.063464081,0.016039412,0.002267021,NA,0.693147181,2,0.135127165,0.154693116,0.424621312
Macfadyen2009_plant-herb_A8,15,1,0.045454545,0.176315789,-0.823684211,0.896551724,1,1,1,1,2.810344828,0,0,0.015016938,0.002949746,NA,0,1,0.028013269,0.077346558,0.671653984
Macfadyen2009_plant-herb_A8,16,3,0.136363636,1.069139925,0.023046642,0.103448276,0.904761905,0.549169647,0.904761905,1,2.051724138,0.027325013,0,0.021947038,0.004064623,NA,1.098612289,3,0.30254331,0.232039674,0.462594274
Macfadyen2009_plant-herb_A8,17,1,0.045454545,0.041741205,-0.958258795,0.879310345,1,1,1,1,2.603448276,0,0,0.017392382,0.003113822,NA,0,1,0.123626981,0.077346558,0.394084042
Macfadyen2009_plant-herb_A8,18,3,0.136363636,0.329810438,-0.223396521,0.086206897,0.904761905,0.549169647,0.904761905,1,2.482758621,0.010669377,0,0.019561266,0.004208012,NA,1.098612289,3,0.214670107,0.232039674,0.417288414
Macfadyen2009_plant-herb_A8,19,2,0.090909091,0.139219117,-0.430390442,0.25862069,0.952380952,0.690065559,0.952380952,1,2.206896552,0.009117267,0,0.020501115,0.004056328,NA,0.693147181,2,0.22712864,0.154693116,0.364065474
Macfadyen2009_plant-herb_A8,20,2,0.090909091,1.043575921,0.02178796,0.24137931,0.952380952,0.690065559,0.952380952,1,2.275862069,0,0,0.019261753,0.003879352,NA,0.693147181,2,0.171249539,0.154693116,0.630951681
Macfadyen2009_plant-herb_A8,21,1,0.045454545,0.257894737,-0.742105263,0.862068966,1,1,1,1,2.810344828,0,0,0.015016938,0.003421734,NA,0,1,0.028013269,0.077346558,0.724011195
Macfadyen2009_plant-herb_A8,22,1,0.045454545,0.045822102,-0.954177898,0.844827586,1,1,1,1,2.275862069,0,0,0.019261753,0.003956171,NA,0,1,0.164098784,0.077346558,0.36713094
Macfadyen2009_plant-herb_A8,23,1,0.045454545,0.063804413,-0.936195587,0.827586207,1,1,1,1,2.603448276,0,0,0.017392382,0.003673492,NA,0,1,0.123626981,0.077346558,0.429744715
Macfadyen2009_plant-herb_A8,24,1,0.045454545,0.057978723,-0.942021277,0.810344828,1,1,1,1,2.482758621,0,0,0.017598942,0.003500638,NA,0,1,0.138591965,0.077346558,0.40771909
Macfadyen2009_plant-herb_A8,25,1,0.045454545,0.168831169,-0.831168831,0.793103448,1,1,1,1,3.896551724,0,0,0.011579183,0.001976626,NA,0,1,0.05676373,0.077346558,0.616483328
Macfadyen2009_plant-herb_A8,26,1,0.045454545,0.602678571,-0.397321429,0.775862069,1,1,1,1,4.189655172,0,0,0.010359002,0.002204717,NA,0,1,0.016513085,0.077346558,0.889956981
Macfadyen2009_plant-herb_A8,27,6,0.272727273,1.02990266,0.004983777,0,0.761904762,0.356348323,0.761904762,1,1.862068966,0.160493681,0.104598208,0.025355284,0.0051539,NA,1.791759469,6,0.549797272,0.464079348,0.286355737
Macfadyen2009_plant-herb_A8,28,3,0.136363636,0.306198214,-0.231267262,0.068965517,0.904761905,0.549169647,0.904761905,1,2.017241379,0.033899814,0.006317027,0.022566719,0.004915097,NA,1.098612289,3,0.360486546,0.232039674,0.316159068
Macfadyen2009_plant-herb_A8,29,1,0.045454545,0.084024323,-0.915975677,0.75862069,1,1,1,1,2.586206897,0,0,0.017702223,0.004383213,NA,0,1,0.133357906,0.077346558,0.447870034
Macfadyen2009_plant-herb_A8,30,1,0.045454545,0.091234347,-0.908765653,0.74137931,1,1,1,1,2.603448276,0,0,0.017392382,0.00409182,NA,0,1,0.123626981,0.077346558,0.465460827
Macfadyen2009_plant-herb_A8,31,1,0.045454545,0.203896104,-0.796103896,0.724137931,1,1,1,1,3.896551724,0,0,0.011579183,0.00202918,NA,0,1,0.05676373,0.077346558,0.642983908
Macfadyen2009_plant-herb_A8,32,1,0.045454545,0.205194805,-0.794805195,0.706896552,1,1,1,1,3.896551724,0,0,0.011579183,0.002030826,NA,0,1,0.05676373,0.077346558,0.643911194
Macfadyen2009_plant-herb_A8,33,1,0.045454545,0.097197376,-0.902802624,0.689655172,1,1,1,1,2.603448276,0,0,0.017392382,0.004159414,NA,0,1,0.123626981,0.077346558,0.472259755
Macfadyen2009_plant-herb_A8,34,1,0.045454545,0.099582588,-0.900417412,0.672413793,1,1,1,1,2.603448276,0,0,0.017392382,0.004184747,NA,0,1,0.123626981,0.077346558,0.474905677
Macfadyen2009_plant-herb_A8,35,2,0.090909091,0.301416892,-0.349291554,0.224137931,0.952380952,0.690065559,0.952380952,1,2.534482759,0.001713624,0.001469076,0.018631744,0.004669034,NA,0.693147181,2,0.196387763,0.154693116,0.463714325
Macfadyen2009_plant-herb_A8,36,1,0.045454545,0.171213547,-0.828786453,0.655172414,1,1,1,1,3.034482759,0,0,0.01480005,0.00292538,NA,0,1,0.078363435,0.077346558,0.590316852
Macfadyen2009_plant-herb_A8,37,3,0.136363636,2.175917215,0.391972405,0.051724138,0.904761905,0.549169647,0.904761905,1,3.034482759,0,0,0.01480005,0.002937886,NA,1.098612289,3,0.10593439,0.232039674,0.818153156
Macfadyen2009_plant-herb_A8,38,1,0.045454545,0.176857949,-0.823142051,0.637931034,1,1,1,1,3.034482759,0,0,0.01480005,0.00294032,NA,0,1,0.078363435,0.077346558,0.5948418
Macfadyen2009_plant-herb_A8,39,1,0.045454545,0.10106383,-0.89893617,0.620689655,1,1,1,1,2.482758621,0,0,0.017598942,0.004049836,NA,0,1,0.138591965,0.077346558,0.462669102
Macfadyen2009_plant-herb_A8,40,1,0.045454545,0.104255319,-0.895744681,0.603448276,1,1,1,1,2.482758621,0,0,0.017598942,0.004076179,NA,0,1,0.138591965,0.077346558,0.466118888
Macfadyen2009_plant-herb_A8,41,1,0.045454545,0.105319149,-0.894680851,0.586206897,1,1,1,1,2.482758621,0,0,0.017598942,0.004084678,NA,0,1,0.138591965,0.077346558,0.46723608
Macfadyen2009_plant-herb_A8,42,2,0.090909091,1.779467681,0.38973384,0.206896552,0.952380952,0.690065559,0.952380952,1,3.965517241,0,0,0.010546382,0.002021335,NA,0.693147181,2,0.034500553,0.154693116,0.964391544
Macfadyen2009_plant-herb_A8,43,1,0.045454545,0.09703504,-0.90296496,0.568965517,1,1,1,1,2.275862069,0,0,0.019261753,0.004962284,NA,0,1,0.164098784,0.077346558,0.436351633
Macfadyen2009_plant-herb_A8,44,1,0.045454545,0.25497076,-0.74502924,0.551724138,1,1,1,1,2.75862069,0,0,0.01594646,0.004256298,NA,0,1,0.063029856,0.077346558,0.669055321
Macfadyen2009_plant-herb_A8,45,3,0.136363636,0.594946984,-0.135017672,0.034482759,0.904761905,0.549169647,0.904761905,1,2.362068966,0.108301031,0.091670339,0.021317029,0.005084728,NA,1.098612289,3,0.304386288,0.232039674,0.425405935
Macfadyen2009_plant-herb_A8,46,1,0.045454545,0.775757576,-0.224242424,0.534482759,1,1,1,1,3.948275862,0,0,0.010856222,0.00207403,NA,0,1,0.024327313,0.077346558,0.936030594
Macfadyen2009_plant-herb_A8,47,1,0.045454545,0.344155844,-0.655844156,0.517241379,1,1,1,1,3.896551724,0,0,0.011579183,0.002140874,NA,0,1,0.05676373,0.077346558,0.728917993
Macfadyen2009_plant-herb_A8,48,1,0.045454545,0.430793157,-0.569206843,0.5,1,1,1,1,3.25862069,0,0,0.01391184,0.004390455,NA,0,1,0.047401401,0.077346558,0.783548966
Macfadyen2009_plant-herb_A8,49,1,0.045454545,0.172331544,-0.827668456,0.482758621,1,1,1,1,2.603448276,0,0,0.017392382,0.004674515,NA,0,1,0.123626981,0.077346558,0.543083034
Macfadyen2009_plant-herb_A8,50,2,0.090909091,0.336684694,-0.331657653,0.189655172,0.952380952,0.690065559,0.952380952,1,2.465517241,0.005058145,0.04583517,0.019871106,0.005287286,NA,0.693147181,2,0.256984888,0.154693116,0.432657341
Macfadyen2009_plant-herb_A8,51,2,0.090909091,0.294596201,-0.352701899,0.172413793,0.952380952,0.690065559,0.952380952,1,2.051724138,0.027325013,0.148670486,0.021947038,0.005672619,NA,0.693147181,2,0.29745669,0.154693116,0.388006917
Macfadyen2009_plant-herb_A8,52,1,0.045454545,0.132524708,-0.867475292,0.465517241,1,1,1,1,2.275862069,0,0,0.019261753,0.005284286,NA,0,1,0.164098784,0.077346558,0.472016115
Macfadyen2009_plant-herb_A8,53,1,0.045454545,0.164731896,-0.835268104,0.448275862,1,1,1,1,2.586206897,0,0,0.017702223,0.00509637,NA,0,1,0.133357906,0.077346558,0.527604026
Macfadyen2009_plant-herb_A8,54,1,0.045454545,0.160638298,-0.839361702,0.431034483,1,1,1,1,2.482758621,0,0,0.017598942,0.004393852,NA,0,1,0.138591965,0.077346558,0.519328764
Macfadyen2009_plant-herb_A8,55,1,0.045454545,0.309501411,-0.690498589,0.413793103,1,1,1,1,3.034482759,0,0,0.01480005,0.003149407,NA,0,1,0.078363435,0.077346558,0.684608076
Macfadyen2009_plant-herb_A8,56,2,0.090909091,0.798852909,-0.100573546,0.155172414,0.952380952,0.690065559,0.952380952,1,2.25862069,0.001103022,0.057881592,0.019571594,0.005553808,NA,0.693147181,2,0.201769259,0.154693116,0.61314324
Macfadyen2009_plant-herb_A8,57,1,0.045454545,0.184042553,-0.815957447,0.396551724,1,1,1,1,2.482758621,0,0,0.017598942,0.004475874,NA,0,1,0.138591965,0.077346558,0.538576106
Macfadyen2009_plant-herb_A8,58,1,0.045454545,0.161725067,-0.838274933,0.379310345,1,1,1,1,2.275862069,0,0,0.019261753,0.005459166,NA,0,1,0.164098784,0.077346558,0.497910319
Macfadyen2009_plant-herb_A8,59,1,0.045454545,0.192553191,-0.807446809,0.362068966,1,1,1,1,2.482758621,0,0,0.017598942,0.004501366,NA,0,1,0.138591965,0.077346558,0.545298709
Macfadyen2009_plant-herb_A9,1,1,0.25,0.000521376,-0.999478624,1,1,1,1,1,1.421052632,0,0,0.052272727,0.000333121,NA,0,1,0.477946673,0.331029363,0
Macfadyen2009_plant-herb_A9,2,1,0.25,0.033557047,-0.966442953,0.947368421,1,1,1,1,2.526315789,0,0,0.027840909,0.001587099,NA,0,1,0.03712933,0.331029363,0.487548022
Macfadyen2009_plant-herb_A9,3,1,0.25,0.003649635,-0.996350365,0.894736842,1,1,1,1,1.421052632,0,0,0.052272727,0.002292801,NA,0,1,0.477946673,0.331029363,0.109601394
Macfadyen2009_plant-herb_A9,4,1,0.25,0.05265902,-0.94734098,0.842105263,1,1,1,1,1.421052632,0,0,0.052272727,0.026206559,NA,0,1,0.477946673,0.331029363,0.200474133
Macfadyen2009_plant-herb_A9,5,2,0.5,0.136497368,-0.431751316,0.210526316,0.666666667,0.577350269,0.666666667,1,1.052631579,0.375886525,0,0.063068182,0.036876667,NA,0.693147181,2,0.835285323,0.662058726,0.066008758
Macfadyen2009_plant-herb_A9,6,1,0.25,0.06725756,-0.93274244,0.789473684,1,1,1,1,1.421052632,0,0,0.052272727,0.031520446,NA,0,1,0.477946673,0.331029363,0.214745181
Macfadyen2009_plant-herb_A9,7,2,0.5,0.171840437,-0.414079782,0.157894737,0.666666667,0.577350269,0.666666667,1,1.052631579,0.375886525,0.638297872,0.063068182,0.045945116,NA,0.693147181,2,0.835285323,0.662058726,0.071733322
Macfadyen2009_plant-herb_A9,8,1,0.25,0.09902371,-0.90097629,0.736842105,1,1,1,1,1.631578947,0,0,0.044318182,0.029512741,NA,0,1,0.357338649,0.331029363,0.307957763
Macfadyen2009_plant-herb_A9,9,2,0.5,1.066861363,0.033430682,0.105263158,0.666666667,0.577350269,0.666666667,1,1.578947368,0.191489362,0.191489362,0.046022727,0.030772246,NA,0.693147181,2,0.394467979,0.662058726,0.557276381
Macfadyen2009_plant-herb_A9,10,1,0.25,0.077163712,-0.922836288,0.684210526,1,1,1,1,1.421052632,0,0,0.052272727,0.034786873,NA,0,1,0.477946673,0.331029363,0.223670281
Macfadyen2009_plant-herb_A9,11,1,0.25,0.105299861,-0.894700139,0.631578947,1,1,1,1,1.631578947,0,0,0.044318182,0.030649241,NA,0,1,0.357338649,0.331029363,0.313718331
Macfadyen2009_plant-herb_A9,12,1,0.25,0.105997211,-0.894002789,0.578947368,1,1,1,1,1.631578947,0,0,0.044318182,0.030772246,NA,0,1,0.357338649,0.331029363,0.314349367
Macfadyen2009_plant-herb_A9,13,1,0.25,0.081334724,-0.918665276,0.526315789,1,1,1,1,1.421052632,0,0,0.052272727,0.036089011,NA,0,1,0.477946673,0.331029363,0.227324833
